date,latitude,longitude,iceberg,size
2010-03-08,-67.104,47.738,b15b,0.0
2010-03-09,-67.109,47.76,b15b,0.0
2010-03-10,-67.115,47.789,b15b,0.0
2010-03-11,-67.121,47.821,b15b,0.0
2010-03-12,-67.126,47.85,b15b,0.0
2010-03-13,-67.129,47.872,b15b,0.0
2010-03-14,-67.13,47.88,b15b,0.0
2010-03-15,-67.115,47.871,b15b,0.0
2010-03-16,-67.075,47.846,b15b,0.0
2010-03-17,-67.02,47.806,b15b,0.0
2010-03-18,-66.96,47.752,b15b,0.0
2010-03-19,-66.906,47.686,b15b,0.0
2010-03-20,-66.866,47.608,b15b,0.0
2010-03-21,-66.85,47.52,b15b,0.0
2010-03-22,-66.895,47.274,b15b,0.0
2010-03-23,-67.013,46.79,b15b,0.0
2010-03-24,-67.173,46.166,b15b,0.0
2010-03-25,-67.347,45.505,b15b,0.0
2010-03-26,-67.507,44.906,b15b,0.0
2010-03-27,-67.625,44.471,b15b,0.0
2010-03-28,-67.67,44.3,b15b,0.0
2010-03-29,-67.641,44.295,b15b,0.0
2010-03-30,-67.567,44.291,b15b,0.0
2010-03-31,-67.465,44.288,b15b,0.0
2010-04-01,-67.355,44.286,b15b,0.0
2010-04-02,-67.253,44.284,b15b,0.0
2010-04-03,-67.179,44.282,b15b,0.0
2010-04-04,-67.15,44.28,b15b,0.0
2010-04-05,-67.156,44.278,b15b,0.0
2010-04-06,-67.17,44.277,b15b,0.0
2010-04-07,-67.189,44.276,b15b,0.0
2010-04-08,-67.211,44.275,b15b,0.0
2010-04-09,-67.23,44.274,b15b,0.0
2010-04-10,-67.245,44.272,b15b,0.0
2010-04-11,-67.25,44.27,b15b,0.0
2010-04-12,-67.248,44.266,b15b,0.0
2010-04-13,-67.244,44.26,b15b,0.0
2010-04-14,-67.238,44.252,b15b,0.0
2010-04-15,-67.232,44.244,b15b,0.0
2010-04-16,-67.226,44.237,b15b,0.0
2010-04-17,-67.222,44.232,b15b,0.0
2010-04-18,-67.22,44.23,b15b,0.0
2010-04-19,-67.221,44.232,b15b,0.0
2010-04-20,-67.222,44.238,b15b,0.0
2010-04-21,-67.224,44.246,b15b,0.0
2010-04-22,-67.226,44.254,b15b,0.0
2010-04-23,-67.228,44.262,b15b,0.0
2010-04-24,-67.229,44.268,b15b,0.0
2010-04-25,-67.23,44.27,b15b,0.0
2010-04-26,-67.229,44.27,b15b,0.0
2010-04-27,-67.228,44.268,b15b,0.0
2010-04-28,-67.226,44.266,b15b,0.0
2010-04-29,-67.224,44.263,b15b,0.0
2010-04-30,-67.222,44.26,b15b,0.0
2010-05-01,-67.221,44.255,b15b,0.0
2010-05-02,-67.22,44.25,b15b,0.0
2010-05-03,-67.221,44.236,b15b,0.0
2010-05-04,-67.225,44.204,b15b,0.0
2010-05-05,-67.232,44.157,b15b,0.0
2010-05-06,-67.241,44.094,b15b,0.0
2010-05-07,-67.252,44.016,b15b,0.0
2010-05-08,-67.265,43.924,b15b,0.0
2010-05-09,-67.28,43.82,b15b,0.0
2010-05-10,-67.336,43.551,b15b,0.0
2010-05-11,-67.455,43.029,b15b,0.0
2010-05-12,-67.615,42.349,b15b,0.0
2010-05-13,-67.79,41.605,b15b,0.0
2010-05-14,-67.957,40.895,b15b,0.0
2010-05-15,-68.091,40.311,b15b,0.0
2010-05-16,-68.17,39.95,b15b,0.0
2010-05-17,-68.211,39.759,b15b,0.0
2010-05-18,-68.247,39.613,b15b,0.0
2010-05-19,-68.279,39.494,b15b,0.0
2010-05-20,-68.306,39.39,b15b,0.0
2010-05-21,-68.327,39.282,b15b,0.0
2010-05-22,-68.342,39.158,b15b,0.0
2010-05-23,-68.35,39.0,b15b,0.0
2010-05-24,-68.355,38.804,b15b,0.0
2010-05-25,-68.359,38.579,b15b,0.0
2010-05-26,-68.363,38.327,b15b,0.0
2010-05-27,-68.366,38.055,b15b,0.0
2010-05-28,-68.368,37.765,b15b,0.0
2010-05-29,-68.37,37.462,b15b,0.0
2010-05-30,-68.37,37.15,b15b,0.0
2010-05-31,-68.365,36.801,b15b,0.0
2010-06-01,-68.352,36.398,b15b,0.0
2010-06-02,-68.332,35.965,b15b,0.0
2010-06-03,-68.307,35.528,b15b,0.0
2010-06-04,-68.279,35.11,b15b,0.0
2010-06-05,-68.249,34.736,b15b,0.0
2010-06-06,-68.22,34.43,b15b,0.0
2010-06-07,-68.182,34.173,b15b,0.0
2010-06-08,-68.131,33.933,b15b,0.0
2010-06-09,-68.074,33.71,b15b,0.0
2010-06-10,-68.017,33.506,b15b,0.0
2010-06-11,-67.968,33.324,b15b,0.0
2010-06-12,-67.933,33.164,b15b,0.0
2010-06-13,-67.92,33.03,b15b,0.0
2010-06-14,-67.925,32.918,b15b,0.0
2010-06-15,-67.94,32.822,b15b,0.0
2010-06-16,-67.961,32.737,b15b,0.0
2010-06-17,-67.988,32.658,b15b,0.0
2010-06-18,-68.018,32.582,b15b,0.0
2010-06-19,-68.05,32.505,b15b,0.0
2010-06-20,-68.08,32.42,b15b,0.0
2010-06-21,-68.113,32.333,b15b,0.0
2010-06-22,-68.15,32.248,b15b,0.0
2010-06-23,-68.192,32.163,b15b,0.0
2010-06-24,-68.236,32.076,b15b,0.0
2010-06-25,-68.281,31.985,b15b,0.0
2010-06-26,-68.326,31.887,b15b,0.0
2010-06-27,-68.37,31.78,b15b,0.0
2010-06-28,-68.412,31.664,b15b,0.0
2010-06-29,-68.453,31.541,b15b,0.0
2010-06-30,-68.495,31.408,b15b,0.0
2010-07-01,-68.537,31.266,b15b,0.0
2010-07-02,-68.582,31.113,b15b,0.0
2010-07-03,-68.629,30.948,b15b,0.0
2010-07-04,-68.68,30.77,b15b,0.0
2010-07-05,-68.737,30.567,b15b,0.0
2010-07-06,-68.8,30.332,b15b,0.0
2010-07-07,-68.868,30.073,b15b,0.0
2010-07-08,-68.939,29.8,b15b,0.0
2010-07-09,-69.01,29.521,b15b,0.0
2010-07-10,-69.081,29.245,b15b,0.0
2010-07-11,-69.15,28.98,b15b,0.0
2010-07-12,-69.22,28.712,b15b,0.0
2010-07-13,-69.292,28.429,b15b,0.0
2010-07-14,-69.366,28.143,b15b,0.0
2010-07-15,-69.438,27.863,b15b,0.0
2010-07-16,-69.505,27.602,b15b,0.0
2010-07-17,-69.567,27.371,b15b,0.0
2010-07-18,-69.62,27.18,b15b,0.0
2010-07-19,-69.666,27.032,b15b,0.0
2010-07-20,-69.708,26.912,b15b,0.0
2010-07-21,-69.748,26.809,b15b,0.0
2010-07-22,-69.784,26.71,b15b,0.0
2010-07-23,-69.818,26.604,b15b,0.0
2010-07-24,-69.85,26.478,b15b,0.0
2010-07-25,-69.88,26.32,b15b,0.0
2010-07-26,-69.911,26.1,b15b,0.0
2010-07-27,-69.944,25.809,b15b,0.0
2010-07-28,-69.976,25.471,b15b,0.0
2010-07-29,-70.005,25.106,b15b,0.0
2010-07-30,-70.028,24.738,b15b,0.0
2010-07-31,-70.044,24.389,b15b,0.0
2010-08-01,-70.05,24.08,b15b,0.0
2010-08-02,-70.046,23.819,b15b,0.0
2010-08-03,-70.037,23.586,b15b,0.0
2010-08-04,-70.023,23.366,b15b,0.0
2010-08-05,-70.005,23.146,b15b,0.0
2010-08-06,-69.986,22.91,b15b,0.0
2010-08-07,-69.967,22.643,b15b,0.0
2010-08-08,-69.95,22.33,b15b,0.0
2010-08-09,-69.934,21.91,b15b,0.0
2010-08-10,-69.918,21.366,b15b,0.0
2010-08-11,-69.902,20.75,b15b,0.0
2010-08-14,-69.844,18.986,b15b,0.0
2010-08-15,-69.82,18.6,b15b,0.0
2010-08-16,-69.788,18.308,b15b,0.0
2010-08-19,-69.647,17.572,b15b,0.0
2010-08-20,-69.598,17.387,b15b,0.0
2010-08-21,-69.554,17.238,b15b,0.0
2010-08-22,-69.52,17.13,b15b,0.0
2010-08-23,-69.493,17.055,b15b,0.0
2010-08-24,-69.469,16.997,b15b,0.0
2010-08-25,-69.447,16.95,b15b,0.0
2010-08-26,-69.427,16.909,b15b,0.0
2010-08-27,-69.408,16.866,b15b,0.0
2010-08-28,-69.389,16.815,b15b,0.0
2010-08-29,-69.37,16.75,b15b,0.0
2010-08-30,-69.351,16.663,b15b,0.0
2010-08-31,-69.332,16.554,b15b,0.0
2010-09-01,-69.313,16.431,b15b,0.0
2010-09-02,-69.296,16.301,b15b,0.0
2010-09-03,-69.279,16.169,b15b,0.0
2010-09-04,-69.264,16.043,b15b,0.0
2010-09-05,-69.25,15.93,b15b,0.0
2010-09-06,-69.238,15.823,b15b,0.0
2010-09-07,-69.227,15.713,b15b,0.0
2010-09-08,-69.216,15.605,b15b,0.0
2010-09-09,-69.206,15.502,b15b,0.0
2010-09-10,-69.197,15.41,b15b,0.0
2010-09-11,-69.189,15.331,b15b,0.0
2010-09-12,-69.18,15.27,b15b,0.0
2010-09-13,-69.171,15.226,b15b,0.0
2010-09-14,-69.162,15.191,b15b,0.0
2010-09-15,-69.152,15.162,b15b,0.0
2010-09-16,-69.144,15.135,b15b,0.0
2010-09-17,-69.137,15.107,b15b,0.0
2010-09-18,-69.132,15.073,b15b,0.0
2010-09-19,-69.13,15.03,b15b,0.0
2010-09-20,-69.138,14.968,b15b,0.0
2010-09-21,-69.158,14.884,b15b,0.0
2010-09-22,-69.185,14.788,b15b,0.0
2010-09-23,-69.215,14.687,b15b,0.0
2010-09-24,-69.242,14.592,b15b,0.0
2010-09-25,-69.262,14.51,b15b,0.0
2010-09-26,-69.27,14.45,b15b,0.0
2010-09-27,-69.269,14.41,b15b,0.0
2010-09-28,-69.266,14.379,b15b,0.0
2010-09-29,-69.262,14.352,b15b,0.0
2010-09-30,-69.258,14.328,b15b,0.0
2010-10-01,-69.254,14.302,b15b,0.0
2010-10-02,-69.251,14.27,b15b,0.0
2010-10-03,-69.25,14.23,b15b,0.0
2010-10-04,-69.271,14.176,b15b,0.0
2010-10-05,-69.323,14.107,b15b,0.0
2010-10-06,-69.396,14.026,b15b,0.0
2010-10-08,-69.547,13.842,b15b,0.0
2010-10-10,-69.62,13.65,b15b,0.0
2010-10-11,-69.605,13.553,b15b,0.0
2010-10-12,-69.567,13.45,b15b,0.0
2010-10-13,-69.514,13.343,b15b,0.0
2010-10-14,-69.456,13.233,b15b,0.0
2010-10-15,-69.404,13.121,b15b,0.0
2010-10-16,-69.365,13.01,b15b,0.0
2010-10-17,-69.35,12.9,b15b,0.0
2010-10-18,-69.356,12.788,b15b,0.0
2010-10-19,-69.373,12.672,b15b,0.0
2010-10-20,-69.395,12.554,b15b,0.0
2010-10-21,-69.42,12.438,b15b,0.0
2010-10-22,-69.444,12.327,b15b,0.0
2010-10-23,-69.461,12.223,b15b,0.0
2010-10-24,-69.47,12.13,b15b,0.0
2010-10-25,-69.472,12.049,b15b,0.0
2010-10-26,-69.474,11.978,b15b,0.0
2010-10-27,-69.475,11.912,b15b,0.0
2010-10-28,-69.475,11.848,b15b,0.0
2010-10-29,-69.476,11.783,b15b,0.0
2010-10-30,-69.478,11.711,b15b,0.0
2010-10-31,-69.48,11.63,b15b,0.0
2010-11-01,-69.489,11.543,b15b,0.0
2010-11-02,-69.509,11.453,b15b,0.0
2010-11-03,-69.536,11.357,b15b,0.0
2010-11-04,-69.568,11.253,b15b,0.0
2010-11-05,-69.599,11.135,b15b,0.0
2010-11-06,-69.628,11.002,b15b,0.0
2010-11-07,-69.65,10.85,b15b,0.0
2010-11-08,-69.667,10.647,b15b,0.0
2010-11-09,-69.681,10.378,b15b,0.0
2010-11-10,-69.694,10.063,b15b,0.0
2010-11-11,-69.707,9.72,b15b,0.0
2010-11-12,-69.72,9.371,b15b,0.0
2010-11-13,-69.734,9.034,b15b,0.0
2010-11-14,-69.75,8.73,b15b,0.0
2010-11-15,-69.772,8.449,b15b,0.0
2010-11-16,-69.8,8.171,b15b,0.0
2010-11-17,-69.83,7.897,b15b,0.0
2010-11-18,-69.86,7.63,b15b,0.0
2010-11-19,-69.886,7.372,b15b,0.0
2010-11-20,-69.903,7.124,b15b,0.0
2010-11-21,-69.91,6.89,b15b,0.0
2010-11-22,-69.91,6.67,b15b,0.0
2010-11-23,-69.91,6.463,b15b,0.0
2010-11-24,-69.91,6.265,b15b,0.0
2010-11-25,-69.91,6.072,b15b,0.0
2010-11-26,-69.91,5.881,b15b,0.0
2010-11-27,-69.91,5.688,b15b,0.0
2010-11-28,-69.91,5.49,b15b,0.0
2010-11-29,-69.917,5.289,b15b,0.0
2010-11-30,-69.936,5.09,b15b,0.0
2010-12-01,-69.961,4.89,b15b,0.0
2010-12-02,-69.989,4.689,b15b,0.0
2010-12-03,-70.014,4.484,b15b,0.0
2010-12-04,-70.033,4.275,b15b,0.0
2010-12-05,-70.04,4.06,b15b,0.0
2010-12-06,-70.038,3.843,b15b,0.0
2010-12-08,-70.026,3.408,b15b,0.0
2010-12-09,-70.015,3.182,b15b,0.0
2010-12-10,-70.002,2.943,b15b,0.0
2010-12-11,-69.987,2.687,b15b,0.0
2010-12-12,-69.97,2.41,b15b,0.0
2010-12-13,-69.927,2.085,b15b,0.0
2010-12-14,-69.843,1.705,b15b,0.0
2010-12-15,-69.736,1.292,b15b,0.0
2010-12-16,-69.623,0.871,b15b,0.0
2010-12-17,-69.522,0.466,b15b,0.0
2010-12-18,-69.448,0.101,b15b,0.0
2010-12-19,-69.42,-0.2,b15b,0.0
2010-12-20,-69.425,-0.459,b15b,0.0
2010-12-21,-69.439,-0.709,b15b,0.0
2010-12-22,-69.46,-0.943,b15b,0.0
2010-12-23,-69.486,-1.156,b15b,0.0
2010-12-24,-69.514,-1.342,b15b,0.0
2010-12-25,-69.543,-1.496,b15b,0.0
2010-12-26,-69.57,-1.61,b15b,0.0
2010-12-27,-69.598,-1.69,b15b,0.0
2010-12-28,-69.63,-1.75,b15b,0.0
2010-12-29,-69.664,-1.798,b15b,0.0
2010-12-30,-69.699,-1.84,b15b,0.0
2010-12-31,-69.734,-1.885,b15b,0.0
2011-01-01,-69.782,-1.975,b15b,0.0
2011-01-02,-69.81,-2.06,b15b,0.0
2011-01-03,-69.834,-2.217,b15b,0.0
2011-01-04,-69.856,-2.469,b15b,0.0
2011-01-05,-69.877,-2.782,b15b,0.0
2011-01-06,-69.897,-3.121,b15b,0.0
2011-01-07,-69.917,-3.453,b15b,0.0
2011-01-08,-69.938,-3.744,b15b,0.0
2011-01-09,-69.96,-3.96,b15b,0.0
2011-01-10,-69.986,-4.113,b15b,0.0
2011-01-11,-70.017,-4.242,b15b,0.0
2011-01-12,-70.048,-4.355,b15b,0.0
2011-01-13,-70.079,-4.46,b15b,0.0
2011-01-14,-70.106,-4.565,b15b,0.0
2011-01-15,-70.128,-4.679,b15b,0.0
2011-01-16,-70.14,-4.81,b15b,0.0
2011-01-17,-70.147,-4.953,b15b,0.0
2011-01-18,-70.152,-5.099,b15b,0.0
2011-01-19,-70.156,-5.252,b15b,0.0
2011-01-20,-70.159,-5.416,b15b,0.0
2011-01-21,-70.163,-5.593,b15b,0.0
2011-01-22,-70.166,-5.786,b15b,0.0
2011-01-23,-70.17,-6.0,b15b,0.0
2011-01-24,-70.174,-6.284,b15b,0.0
2011-01-25,-70.177,-6.657,b15b,0.0
2011-01-26,-70.181,-7.076,b15b,0.0
2011-01-27,-70.184,-7.496,b15b,0.0
2011-01-28,-70.188,-7.872,b15b,0.0
2011-01-29,-70.194,-8.162,b15b,0.0
2011-01-30,-70.2,-8.32,b15b,0.0
2011-01-31,-70.21,-8.385,b15b,0.0
2011-02-01,-70.224,-8.428,b15b,0.0
2011-02-02,-70.242,-8.458,b15b,0.0
2011-02-03,-70.265,-8.485,b15b,0.0
2011-02-04,-70.293,-8.516,b15b,0.0
2011-02-05,-70.324,-8.562,b15b,0.0
2011-02-06,-70.36,-8.63,b15b,0.0
2011-02-07,-70.417,-8.859,b15b,0.0
2011-02-08,-70.506,-9.331,b15b,0.0
2011-02-09,-70.619,-9.974,b15b,0.0
2011-02-10,-70.746,-10.712,b15b,0.0
2011-02-11,-70.878,-11.471,b15b,0.0
2011-02-12,-71.006,-12.179,b15b,0.0
2011-02-13,-71.12,-12.76,b15b,0.0
2011-02-14,-71.226,-13.25,b15b,0.0
2011-02-15,-71.334,-13.73,b15b,0.0
2011-02-16,-71.441,-14.192,b15b,0.0
2011-02-17,-71.547,-14.629,b15b,0.0
2011-02-18,-71.648,-15.036,b15b,0.0
2011-02-19,-71.743,-15.405,b15b,0.0
2011-02-20,-71.83,-15.73,b15b,0.0
2011-02-21,-71.915,-16.02,b15b,0.0
2011-02-22,-72.001,-16.288,b15b,0.0
2011-02-23,-72.085,-16.536,b15b,0.0
2011-02-24,-72.163,-16.766,b15b,0.0
2011-02-25,-72.231,-16.979,b15b,0.0
2011-02-26,-72.284,-17.176,b15b,0.0
2011-02-27,-72.32,-17.36,b15b,0.0
2011-02-28,-72.341,-17.517,b15b,0.0
2011-03-01,-72.356,-17.644,b15b,0.0
2011-03-02,-72.367,-17.756,b15b,0.0
2011-03-03,-72.377,-17.869,b15b,0.0
2011-03-04,-72.389,-17.997,b15b,0.0
2011-03-05,-72.406,-18.156,b15b,0.0
2011-03-06,-72.43,-18.36,b15b,0.0
2011-03-07,-72.528,-18.761,b15b,0.0
2011-03-08,-72.735,-19.425,b15b,0.0
2011-03-09,-73.006,-20.237,b15b,0.0
2011-03-10,-73.294,-21.084,b15b,0.0
2011-03-11,-73.556,-21.853,b15b,0.0
2011-03-12,-73.747,-22.429,b15b,0.0
2011-03-13,-73.82,-22.7,b15b,0.0
2011-03-14,-73.808,-22.766,b15b,0.0
2011-03-15,-73.776,-22.81,b15b,0.0
2011-03-16,-73.733,-22.84,b15b,0.0
2011-03-17,-73.687,-22.865,b15b,0.0
2011-03-18,-73.644,-22.894,b15b,0.0
2011-03-19,-73.612,-22.936,b15b,0.0
2011-03-20,-73.6,-23.0,b15b,0.0
2011-03-21,-73.642,-23.189,b15b,0.0
2011-03-22,-73.749,-23.557,b15b,0.0
2011-03-23,-73.895,-24.041,b15b,0.0
2011-03-24,-74.055,-24.574,b15b,0.0
2011-03-25,-74.201,-25.093,b15b,0.0
2011-03-26,-74.309,-25.533,b15b,0.0
2011-03-27,-74.35,-25.83,b15b,0.0
2011-03-28,-74.346,-26.013,b15b,0.0
2011-03-29,-74.336,-26.162,b15b,0.0
2011-03-30,-74.321,-26.288,b15b,0.0
2011-03-31,-74.301,-26.402,b15b,0.0
2011-04-01,-74.279,-26.515,b15b,0.0
2011-04-02,-74.255,-26.637,b15b,0.0
2011-04-03,-74.23,-26.78,b15b,0.0
2011-04-17,-73.47,-29.5,b15b,0.0
2011-04-18,-73.429,-29.666,b15b,0.0
2011-04-19,-73.387,-29.818,b15b,0.0
2011-04-20,-73.346,-29.964,b15b,0.0
2011-04-21,-73.308,-30.112,b15b,0.0
2011-04-22,-73.278,-30.27,b15b,0.0
2011-04-23,-73.258,-30.447,b15b,0.0
2011-04-24,-73.25,-30.65,b15b,0.0
2011-04-25,-73.251,-30.913,b15b,0.0
2011-04-26,-73.254,-31.243,b15b,0.0
2011-04-27,-73.258,-31.615,b15b,0.0
2011-04-28,-73.262,-32.001,b15b,0.0
2011-04-29,-73.266,-32.373,b15b,0.0
2011-04-30,-73.269,-32.705,b15b,0.0
2011-05-01,-73.27,-32.97,b15b,0.0
2011-05-02,-73.25,-33.18,b15b,0.0
2011-05-03,-73.196,-33.369,b15b,0.0
2011-05-04,-73.118,-33.54,b15b,0.0
2011-05-05,-73.026,-33.699,b15b,0.0
2011-05-06,-72.931,-33.849,b15b,0.0
2011-05-07,-72.842,-33.994,b15b,0.0
2011-05-08,-72.77,-34.14,b15b,0.0
2011-05-09,-72.712,-34.288,b15b,0.0
2011-05-10,-72.657,-34.435,b15b,0.0
2011-05-11,-72.605,-34.579,b15b,0.0
2011-05-12,-72.555,-34.717,b15b,0.0
2011-05-13,-72.505,-34.845,b15b,0.0
2011-05-14,-72.453,-34.96,b15b,0.0
2011-05-15,-72.4,-35.06,b15b,0.0
2011-05-16,-72.341,-35.154,b15b,0.0
2011-05-17,-72.275,-35.25,b15b,0.0
2011-05-18,-72.208,-35.342,b15b,0.0
2011-05-19,-72.143,-35.424,b15b,0.0
2011-05-20,-72.084,-35.49,b15b,0.0
2011-05-21,-72.035,-35.534,b15b,0.0
2011-05-22,-72.0,-35.55,b15b,0.0
2011-05-23,-71.977,-35.544,b15b,0.0
2011-05-24,-71.959,-35.528,b15b,0.0
2011-05-25,-71.944,-35.507,b15b,0.0
2011-05-26,-71.93,-35.483,b15b,0.0
2011-05-27,-71.916,-35.462,b15b,0.0
2011-05-28,-71.9,-35.446,b15b,0.0
2011-05-29,-71.88,-35.44,b15b,0.0
2011-05-30,-71.856,-35.443,b15b,0.0
2011-05-31,-71.829,-35.45,b15b,0.0
2011-06-01,-71.798,-35.46,b15b,0.0
2011-06-02,-71.764,-35.47,b15b,0.0
2011-06-03,-71.727,-35.48,b15b,0.0
2011-06-04,-71.686,-35.487,b15b,0.0
2011-06-05,-71.64,-35.49,b15b,0.0
2011-06-06,-71.575,-35.488,b15b,0.0
2011-06-07,-71.485,-35.483,b15b,0.0
2011-06-08,-71.381,-35.476,b15b,0.0
2011-06-09,-71.277,-35.467,b15b,0.0
2011-06-10,-71.185,-35.458,b15b,0.0
2011-06-11,-71.119,-35.449,b15b,0.0
2011-06-12,-71.09,-35.44,b15b,0.0
2011-06-13,-71.085,-35.431,b15b,0.0
2011-06-14,-71.082,-35.42,b15b,0.0
2011-06-15,-71.079,-35.409,b15b,0.0
2011-06-16,-71.077,-35.398,b15b,0.0
2011-06-17,-71.075,-35.389,b15b,0.0
2011-06-18,-71.073,-35.382,b15b,0.0
2011-06-19,-71.07,-35.38,b15b,0.0
2011-06-20,-71.067,-35.396,b15b,0.0
2011-06-21,-71.065,-35.436,b15b,0.0
2011-06-22,-71.063,-35.49,b15b,0.0
2011-06-23,-71.061,-35.55,b15b,0.0
2011-06-24,-71.058,-35.605,b15b,0.0
2011-06-25,-71.055,-35.645,b15b,0.0
2011-06-26,-71.05,-35.66,b15b,0.0
2011-06-27,-71.039,-35.635,b15b,0.0
2011-06-28,-71.016,-35.569,b15b,0.0
2011-06-29,-70.984,-35.479,b15b,0.0
2011-06-30,-70.944,-35.381,b15b,0.0
2011-07-01,-70.899,-35.291,b15b,0.0
2011-07-02,-70.851,-35.226,b15b,0.0
2011-07-03,-70.8,-35.2,b15b,0.0
2011-07-04,-70.735,-35.213,b15b,0.0
2011-07-05,-70.647,-35.248,b15b,0.0
2011-07-06,-70.545,-35.295,b15b,0.0
2011-07-07,-70.438,-35.346,b15b,0.0
2011-07-08,-70.336,-35.392,b15b,0.0
2011-07-09,-70.247,-35.427,b15b,0.0
2011-07-10,-70.18,-35.44,b15b,0.0
2011-07-11,-70.132,-35.434,b15b,0.0
2011-07-12,-70.091,-35.418,b15b,0.0
2011-07-13,-70.054,-35.397,b15b,0.0
2011-07-14,-70.021,-35.373,b15b,0.0
2011-07-15,-69.989,-35.352,b15b,0.0
2011-07-16,-69.956,-35.336,b15b,0.0
2011-07-17,-69.92,-35.33,b15b,0.0
2011-07-18,-69.883,-35.346,b15b,0.0
2011-07-19,-69.848,-35.39,b15b,0.0
2011-07-20,-69.812,-35.456,b15b,0.0
2011-07-21,-69.776,-35.538,b15b,0.0
2011-07-22,-69.738,-35.632,b15b,0.0
2011-07-23,-69.696,-35.731,b15b,0.0
2011-07-24,-69.65,-35.83,b15b,0.0
2011-07-25,-69.598,-35.951,b15b,0.0
2011-07-26,-69.538,-36.109,b15b,0.0
2011-07-27,-69.474,-36.288,b15b,0.0
2011-07-28,-69.405,-36.471,b15b,0.0
2011-07-29,-69.334,-36.642,b15b,0.0
2011-07-30,-69.262,-36.783,b15b,0.0
2011-07-31,-69.19,-36.88,b15b,0.0
2011-08-01,-69.11,-36.94,b15b,0.0
2011-08-02,-69.016,-36.987,b15b,0.0
2011-08-03,-68.918,-37.026,b15b,0.0
2011-08-04,-68.823,-37.06,b15b,0.0
2011-08-05,-68.741,-37.096,b15b,0.0
2011-08-06,-68.681,-37.138,b15b,0.0
2011-08-07,-68.65,-37.19,b15b,0.0
2011-08-08,-68.639,-37.266,b15b,0.0
2011-08-09,-68.632,-37.367,b15b,0.0
2011-08-10,-68.627,-37.48,b15b,0.0
2011-08-11,-68.623,-37.594,b15b,0.0
2011-08-12,-68.618,-37.695,b15b,0.0
2011-08-13,-68.611,-37.771,b15b,0.0
2011-08-14,-68.6,-37.81,b15b,0.0
2011-08-15,-68.575,-37.824,b15b,0.0
2011-08-16,-68.53,-37.834,b15b,0.0
2011-08-17,-68.471,-37.841,b15b,0.0
2011-08-18,-68.402,-37.848,b15b,0.0
2011-08-19,-68.33,-37.854,b15b,0.0
2011-08-20,-68.261,-37.861,b15b,0.0
2011-08-21,-68.2,-37.87,b15b,0.0
2011-08-22,-68.142,-37.88,b15b,0.0
2011-08-23,-68.078,-37.89,b15b,0.0
2011-08-24,-68.014,-37.9,b15b,0.0
2011-08-25,-67.954,-37.912,b15b,0.0
2011-08-26,-67.9,-37.925,b15b,0.0
2011-08-27,-67.858,-37.941,b15b,0.0
2011-08-28,-67.83,-37.96,b15b,0.0
2011-08-29,-67.814,-37.997,b15b,0.0
2011-08-30,-67.855,-38.166,b15b,0.0
2011-08-31,-67.816,-38.206,b15b,0.0
2011-09-01,-67.803,-38.224,b15b,0.0
2011-09-02,-67.793,-38.226,b15b,0.0
2011-09-03,-67.784,-38.214,b15b,0.0
2011-09-04,-67.774,-38.19,b15b,0.0
2011-09-05,-67.762,-38.155,b15b,0.0
2011-09-06,-67.744,-38.119,b15b,0.0
2011-09-07,-67.723,-38.089,b15b,0.0
2011-09-08,-67.702,-38.347,b15b,0.0
2011-09-09,-67.633,-38.415,b15b,0.0
2011-09-10,-67.564,-38.478,b15b,0.0
2011-09-11,-67.541,-38.454,b15b,0.0
2011-09-12,-67.521,-38.458,b15b,0.0
2011-09-13,-67.523,-38.222,b15b,0.0
2011-09-14,-67.548,-38.211,b15b,0.0
2011-09-15,-67.493,-38.101,b15b,0.0
2011-09-16,-67.573,-38.204,b15b,0.0
2011-09-17,-67.637,-38.094,b15b,0.0
2011-09-18,-67.711,-38.203,b15b,0.0
2011-09-19,-67.758,-38.323,b15b,0.0
2011-09-20,-67.765,-38.511,b15b,0.0
2011-09-21,-67.734,-38.398,b15b,0.0
2011-09-22,-67.674,-38.379,b15b,0.0
2011-09-23,-67.608,-38.024,b15b,0.0
2011-09-24,-67.601,-37.839,b15b,0.0
2011-09-25,-67.573,-37.519,b15b,0.0
2011-09-26,-67.555,-37.532,b15b,0.0
2011-09-27,-67.559,-37.37,b15b,0.0
2011-09-28,-67.525,-37.464,b15b,0.0
2011-09-29,-67.439,-37.463,b15b,0.0
2011-09-30,-67.397,-37.587,b15b,0.0
2011-10-01,-67.35,-37.677,b15b,0.0
2011-10-02,-67.315,-37.861,b15b,0.0
2011-10-03,-67.315,-37.931,b15b,0.0
2011-10-04,-67.25,-38.103,b15b,0.0
2011-10-05,-67.209,-38.275,b15b,0.0
2011-10-06,-67.126,-38.424,b15b,0.0
2011-10-07,-67.011,-38.375,b15b,0.0
2011-10-08,-66.986,-38.384,b15b,0.0
2011-10-09,-66.971,-38.353,b15b,0.0
2011-10-10,-66.904,-38.417,b15b,0.0
2011-10-11,-66.836,-38.266,b15b,0.0
2011-10-12,-66.74,-38.298,b15b,0.0
2011-10-13,-66.605,-38.252,b15b,0.0
2011-10-14,-66.586,-38.308,b15b,0.0
2011-10-15,-66.574,-38.313,b15b,0.0
2011-10-16,-66.537,-38.391,b15b,0.0
2011-10-17,-66.521,-38.373,b15b,0.0
2011-10-18,-66.538,-38.412,b15b,0.0
